duracion_supervivencia,poblacion_inicial,poblacion_total,supervivencia_max,edad_promedio,salud_promedio,clima,terreno,genotipo_fuerza,genotipo_velocidad,genotipo_resistencia,genotipo_inteligencia,genotipo_adaptabilidad,genotipo_supervivencia
5,10,26,4,20.0,100.30686428241488,{'lluvioso'},"{'desierto', 'agua', 'sabana', 'acantilado', 'pantano', 'pradera'}",93.0,62.0,89.0,49.0,89.0,67.0
9,10,32,6,16.9375,102.76472462677043,{'lluvioso'},"{'desierto', 'agua', 'sabana', 'acantilado', 'pantano', 'pradera'}",13.0,81.0,80.0,61.0,59.0,84.0
12,10,38,8,14.615384615384615,100.52529114045161,{'lluvioso'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",14.0,30.0,68.0,51.0,17.0,37.0
8,10,26,6,18.11111111111111,100.13575947259369,{'lluvioso'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",79.0,40.0,41.0,79.0,70.0,31.0
9,10,30,7,14.0,102.23031550101223,{'lluvioso'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",57.0,16.0,84.0,21.0,73.0,11.0
6,10,13,5,13.0,102.48417777888415,{'lluvioso'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",87.0,96.0,16.0,45.0,97.0,95.0
4,10,11,4,47.0,101.41417730231647,{'lluvioso'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",11.0,76.0,39.0,87.0,71.0,28.0
7,10,12,6,30.0,105.35623589995518,{'lluvioso'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",51.0,15.0,96.0,7.0,67.0,56.0
9,10,28,5,15.571428571428571,101.76943028516405,{'lluvioso'},"{'pradera', 'agua', 'sabana', 'pantano'}",33.0,15.0,19.0,14.0,77.0,51.0
14,10,28,10,23.6,100.16508019057984,{'lluvioso'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",67.0,12.0,84.0,60.0,23.0,62.0
12,10,20,11,31.454545454545453,100.63859097075554,{'lluvioso'},"{'pradera', 'acantilado', 'sabana', 'pantano'}",27.0,58.0,23.0,32.0,21.0,14.0
10,10,39,7,17.72222222222222,102.79826216879707,{'lluvioso'},"{'desierto', 'agua', 'sabana', 'acantilado', 'pantano', 'pradera'}",67.0,13.0,83.0,97.0,60.0,7.0
8,10,28,7,22.666666666666668,101.71043773430299,{'lluvioso'},"{'agua', 'sabana', 'acantilado', 'pantano', 'pradera'}",50.0,21.0,91.0,53.0,43.0,78.0
14,10,12,13,35.5,102.47036126668334,{'lluvioso'},"{'pradera', 'agua', 'sabana', 'pantano'}",5.0,98.0,8.0,72.0,21.0,77.0
10,10,26,7,12.272727272727273,100.15101689100001,{'lluvioso'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",97.0,80.0,50.0,94.0,64.0,53.0
4,10,14,4,11.833333333333334,100.94225318856599,{'lluvioso'},"{'agua', 'sabana', 'acantilado', 'pantano', 'pradera'}",50.0,36.0,36.0,52.0,94.0,84.0
10,10,21,6,33.875,100.21841890309759,{'lluvioso'},"{'desierto', 'pradera', 'sabana', 'pantano'}",79.0,58.0,80.0,30.0,22.0,91.0
8,10,19,5,24.285714285714285,104.11451812484765,{'lluvioso'},"{'pradera', 'agua', 'sabana', 'pantano'}",47.0,14.0,31.0,73.0,92.0,27.0
9,10,18,9,39.0,104.1626498101403,{'lluvioso'},"{'pradera', 'agua', 'sabana', 'pantano'}",17.0,24.0,19.0,37.0,40.0,42.0
10,10,40,9,14.391304347826088,100.38957235970439,{'lluvioso'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",71.0,55.0,20.0,73.0,7.0,62.0
7,10,22,6,23.818181818181817,99.38378116525465,{'lluvioso'},"{'desierto', 'sabana', 'acantilado', 'pantano', 'pradera'}",40.0,73.0,64.0,94.0,97.0,50.0
5,10,20,4,26.77777777777778,100.20743815239908,{'lluvioso'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",30.0,96.0,20.0,66.0,46.0,20.0
9,10,16,9,35.0,100.02497653301332,{'lluvioso'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",23.0,83.0,82.0,16.0,58.0,30.0
8,10,19,7,25.076923076923077,101.53693611778331,{'lluvioso'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",80.0,79.0,87.0,57.0,65.0,85.0
5,10,11,5,25.5,100.25242660548521,{'lluvioso'},"{'pradera', 'agua', 'sabana', 'pantano'}",13.0,29.0,9.0,73.0,24.0,31.0
8,10,22,8,20.357142857142858,101.6991485661769,{'lluvioso'},"{'desierto', 'agua', 'sabana', 'acantilado', 'pantano', 'pradera'}",62.0,77.0,66.0,9.0,45.0,66.0
14,10,31,10,23.5,100.28965238664179,{'lluvioso'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",56.0,81.0,75.0,5.0,26.0,41.0
10,10,19,8,23.1,100.09467637799722,{'lluvioso'},"{'pradera', 'agua', 'sabana', 'pantano'}",76.0,33.0,70.0,66.0,12.0,16.0
12,10,41,6,10.26086956521739,101.66345210822193,{'lluvioso'},"{'desierto', 'agua', 'sabana', 'acantilado', 'pantano', 'pradera'}",23.0,6.0,83.0,36.0,62.0,22.0
13,10,27,10,13.25,100.56928468668877,{'lluvioso'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",62.0,90.0,70.0,11.0,14.0,77.0
3,10,14,3,22.375,100.13204107135805,{'lluvioso'},"{'pradera', 'sabana', 'pantano'}",54.0,36.0,94.0,65.0,96.0,77.0
16,10,28,9,20.176470588235293,102.30327491806192,{'lluvioso'},"{'pradera', 'agua', 'sabana', 'pantano'}",57.0,7.0,71.0,69.0,57.0,87.0
11,10,34,6,14.692307692307692,101.80972295505886,{'lluvioso'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",93.0,12.0,14.0,8.0,68.0,16.0
8,10,24,8,19.923076923076923,99.4195768475753,{'lluvioso'},"{'desierto', 'agua', 'sabana', 'acantilado', 'pantano', 'pradera'}",81.0,44.0,28.0,52.0,50.0,77.0
13,10,44,9,15.318181818181818,101.89472717019795,{'lluvioso'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",44.0,62.0,95.0,60.0,64.0,21.0
7,10,10,7,37.25,103.61886982214506,{'lluvioso'},"{'pradera', 'sabana', 'pantano'}",13.0,15.0,60.0,84.0,34.0,84.0
11,10,38,10,15.26086956521739,100.59843797296317,{'lluvioso'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",7.0,19.0,96.0,79.0,39.0,21.0
8,10,25,7,13.083333333333334,101.44311591037349,{'lluvioso'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",52.0,65.0,49.0,64.0,43.0,76.0
4,10,18,3,12.833333333333334,100.0305402274768,{'lluvioso'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",23.0,92.0,64.0,51.0,59.0,11.0
9,10,17,7,25.22222222222222,101.76850978719625,{'lluvioso'},"{'agua', 'sabana', 'acantilado', 'pantano', 'pradera'}",27.0,39.0,45.0,58.0,72.0,71.0
15,10,25,8,18.9,102.01723196273495,{'lluvioso'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",39.0,66.0,81.0,63.0,49.0,32.0
6,10,12,6,42.4,95.02416556818865,{'lluvioso'},"{'pradera', 'agua', 'sabana', 'pantano'}",82.0,52.0,57.0,21.0,89.0,94.0
11,10,27,6,13.285714285714286,100.15775717596975,{'lluvioso'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",66.0,58.0,87.0,40.0,27.0,37.0
12,10,46,8,15.277777777777779,98.61725439061799,{'lluvioso'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",18.0,13.0,53.0,55.0,50.0,97.0
5,10,10,5,28.0,100.0,{'lluvioso'},"{'pradera', 'agua', 'sabana', 'pantano'}",91.0,42.0,63.0,54.0,94.0,27.0
6,10,19,5,33.7,101.93043922863924,{'lluvioso'},"{'desierto', 'pradera', 'sabana', 'pantano'}",36.0,13.0,12.0,73.0,96.0,34.0
14,10,32,10,15.583333333333334,102.98480075968058,{'lluvioso'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",31.0,36.0,46.0,19.0,66.0,13.0
8,10,14,8,25.0,100.19457897923309,{'lluvioso'},"{'pradera', 'agua', 'sabana', 'pantano'}",36.0,10.0,63.0,71.0,73.0,10.0
13,10,31,11,21.31578947368421,100.20411010048446,{'lluvioso'},"{'agua', 'sabana', 'acantilado', 'pantano', 'pradera'}",54.0,7.0,63.0,62.0,8.0,31.0
15,10,26,8,16.363636363636363,99.28204288890593,{'lluvioso'},"{'pradera', 'sabana', 'pantano'}",10.0,6.0,72.0,79.0,70.0,50.0
4,10,10,4,43.5,100.14734822162926,{'lluvioso'},"{'desierto', 'agua', 'sabana', 'acantilado', 'pantano', 'pradera'}",13.0,82.0,13.0,23.0,66.0,82.0
7,10,25,6,13.833333333333334,100.16721451887501,{'lluvioso'},"{'pradera', 'agua', 'sabana', 'pantano'}",84.0,87.0,56.0,65.0,91.0,83.0
5,10,21,5,23.333333333333332,100.98713404050442,{'lluvioso'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",5.0,85.0,62.0,17.0,62.0,23.0
9,10,22,5,24.625,104.76499738866943,{'lluvioso'},"{'desierto', 'agua', 'sabana', 'acantilado', 'pantano', 'pradera'}",84.0,40.0,9.0,72.0,66.0,75.0
6,10,20,5,23.11111111111111,102.09481784085928,{'lluvioso'},"{'desierto', 'agua', 'sabana', 'acantilado', 'pantano', 'pradera'}",51.0,67.0,55.0,63.0,71.0,67.0
7,10,19,4,31.6,100.06674859260261,{'lluvioso'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",86.0,43.0,75.0,52.0,35.0,88.0
5,10,18,5,30.0,100.08757119555885,{'lluvioso'},"{'desierto', 'sabana', 'acantilado', 'pantano', 'pradera'}",99.0,56.0,52.0,13.0,29.0,48.0
8,10,33,6,21.25,103.64385291326955,{'lluvioso'},"{'desierto', 'agua', 'sabana', 'acantilado', 'pantano', 'pradera'}",77.0,56.0,48.0,14.0,59.0,85.0
7,10,10,7,45.6,100.09587970913954,{'lluvioso'},"{'pradera', 'agua', 'sabana', 'pantano'}",77.0,40.0,34.0,50.0,27.0,91.0
9,10,34,6,23.75,100.12890930077559,{'lluvioso'},"{'desierto', 'agua', 'sabana', 'acantilado', 'pantano', 'pradera'}",25.0,80.0,39.0,90.0,56.0,69.0
12,10,25,9,20.5,99.54800448012564,{'lluvioso'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",24.0,76.0,21.0,36.0,29.0,32.0
12,10,20,11,32.111111111111114,101.05553755840015,{'lluvioso'},"{'desierto', 'agua', 'sabana', 'acantilado', 'pantano', 'pradera'}",14.0,48.0,38.0,13.0,45.0,8.0
4,10,10,4,38.6,101.39479416363103,{'lluvioso'},"{'pradera', 'sabana', 'pantano'}",91.0,51.0,58.0,91.0,93.0,90.0
9,10,24,5,18.5,101.31653967113982,{'lluvioso'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",20.0,90.0,88.0,66.0,88.0,33.0
6,10,28,5,22.23076923076923,105.36485074951146,{'lluvioso'},"{'desierto', 'agua', 'sabana', 'acantilado', 'pantano', 'pradera'}",63.0,62.0,16.0,51.0,99.0,84.0
8,10,16,7,26.25,100.13761931843345,{'lluvioso'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",59.0,88.0,79.0,6.0,8.0,14.0
11,10,40,8,11.826086956521738,101.70045182436503,{'lluvioso'},"{'desierto', 'agua', 'sabana', 'acantilado', 'pantano', 'pradera'}",64.0,45.0,28.0,12.0,32.0,8.0
7,10,31,5,16.0,100.8815281669597,{'lluvioso'},"{'desierto', 'agua', 'sabana', 'acantilado', 'pantano', 'pradera'}",13.0,39.0,43.0,45.0,84.0,40.0
4,10,11,3,47.666666666666664,100.29610818702822,{'lluvioso'},"{'pradera', 'agua', 'sabana', 'pantano'}",85.0,35.0,25.0,9.0,73.0,58.0
7,10,16,7,33.0,99.36754806330217,{'lluvioso'},"{'desierto', 'agua', 'sabana', 'acantilado', 'pantano', 'pradera'}",32.0,79.0,57.0,76.0,47.0,9.0
26,10,43,19,12.833333333333334,100.72661037984577,{'lluvioso'},"{'desierto', 'agua', 'sabana', 'acantilado', 'pantano', 'pradera'}",63.0,98.0,23.0,69.0,17.0,50.0
13,10,35,7,12.5625,102.61238749414201,{'lluvioso'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",13.0,77.0,55.0,6.0,70.0,30.0
11,10,27,7,20.235294117647058,101.86899787491532,{'lluvioso'},"{'desierto', 'agua', 'sabana', 'acantilado', 'pantano', 'pradera'}",48.0,78.0,45.0,97.0,33.0,81.0
9,10,19,7,18.88888888888889,102.31804950944482,{'lluvioso'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",52.0,46.0,80.0,14.0,54.0,28.0
11,10,28,7,10.526315789473685,100.14265631331216,{'lluvioso'},"{'desierto', 'sabana', 'acantilado', 'pantano', 'pradera'}",56.0,74.0,86.0,52.0,61.0,89.0
9,10,18,7,22.333333333333332,104.34910027672285,{'lluvioso'},"{'pradera', 'agua', 'sabana', 'pantano'}",18.0,41.0,22.0,83.0,86.0,46.0
2,10,10,2,38.5,100.0544781847379,{'lluvioso'},"{'pradera', 'acantilado', 'sabana'}",11.0,87.0,54.0,76.0,51.0,89.0
9,10,43,5,13.785714285714286,100.79049380886461,{'lluvioso'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",53.0,54.0,48.0,26.0,67.0,16.0
7,10,19,7,20.88888888888889,102.65184672548921,{'lluvioso'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",51.0,57.0,68.0,32.0,90.0,77.0
16,10,29,12,21.125,100.44633849082291,{'lluvioso'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",62.0,18.0,74.0,42.0,11.0,21.0
7,10,18,7,36.25,99.99428988236751,{'lluvioso'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",46.0,21.0,97.0,47.0,44.0,16.0
3,10,11,3,43.5,100.44920974896033,{'lluvioso'},"{'desierto', 'pradera', 'sabana', 'pantano'}",39.0,13.0,18.0,37.0,81.0,23.0
8,10,21,6,25.0,100.04943645650876,{'lluvioso'},"{'desierto', 'agua', 'sabana', 'acantilado', 'pantano', 'pradera'}",33.0,91.0,85.0,91.0,96.0,93.0
12,10,34,8,16.36842105263158,100.26202364757866,{'lluvioso'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",53.0,39.0,99.0,59.0,29.0,31.0
14,10,19,13,25.0,99.49705957529562,{'lluvioso'},"{'pradera', 'acantilado', 'sabana', 'pantano'}",5.0,65.0,21.0,76.0,16.0,52.0
7,10,15,6,26.75,103.0781966807831,{'lluvioso'},"{'desierto', 'pradera', 'sabana', 'pantano'}",20.0,10.0,10.0,43.0,72.0,37.0
10,10,19,9,29.666666666666668,101.95946875857737,{'lluvioso'},"{'desierto', 'agua', 'sabana', 'acantilado', 'pantano', 'pradera'}",17.0,91.0,46.0,12.0,74.0,31.0
9,10,33,9,13.294117647058824,101.62796540419332,{'lluvioso'},"{'pradera', 'acantilado', 'sabana', 'pantano'}",15.0,18.0,60.0,40.0,52.0,88.0
6,10,10,6,52.5,100.24663318797882,{'lluvioso'},"{'pradera', 'sabana', 'pantano'}",8.0,10.0,60.0,74.0,25.0,57.0
5,10,15,5,28.142857142857142,100.09474319260846,{'lluvioso'},"{'desierto', 'agua', 'sabana', 'acantilado', 'pantano', 'pradera'}",70.0,61.0,73.0,34.0,14.0,49.0
9,10,26,6,9.285714285714286,100.52925269311176,{'lluvioso'},"{'desierto', 'agua', 'sabana', 'acantilado', 'pantano', 'pradera'}",79.0,44.0,56.0,99.0,75.0,5.0
10,10,21,9,28.4,102.24186034911986,{'lluvioso'},"{'pradera', 'agua', 'sabana', 'pantano'}",12.0,64.0,79.0,97.0,29.0,81.0
6,10,19,5,35.1,100.03099543069519,{'lluvioso'},"{'pradera', 'agua', 'sabana', 'pantano'}",62.0,59.0,66.0,43.0,46.0,9.0
13,10,35,11,12.833333333333334,102.57402204302781,{'lluvioso'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",12.0,36.0,90.0,87.0,45.0,63.0
6,10,20,4,22.11111111111111,100.66036009503415,{'lluvioso'},"{'desierto', 'pradera', 'sabana', 'pantano'}",77.0,61.0,26.0,55.0,98.0,18.0
18,10,45,10,10.875,100.14229761279472,{'lluvioso'},"{'desierto', 'agua', 'sabana', 'acantilado', 'pantano', 'pradera'}",66.0,62.0,79.0,77.0,11.0,71.0
7,10,23,5,21.76923076923077,101.75669087360515,{'lluvioso'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",34.0,71.0,6.0,72.0,82.0,45.0
10,10,37,10,11.928571428571429,100.2290053757785,{'lluvioso'},"{'desierto', 'agua', 'sabana', 'acantilado', 'pantano', 'pradera'}",83.0,93.0,33.0,46.0,5.0,42.0
11,10,17,10,24.285714285714285,100.0500728980402,{'lluvioso'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",41.0,30.0,82.0,69.0,70.0,84.0
6,10,10,6,43.8,100.17950498862874,{'lluvioso'},"{'pradera', 'agua', 'sabana', 'pantano'}",50.0,21.0,66.0,37.0,75.0,68.0
5,10,10,5,50.666666666666664,100.9576402253174,{'lluvioso'},"{'pradera', 'agua', 'sabana', 'pantano'}",28.0,59.0,80.0,61.0,47.0,33.0
6,10,11,5,39.5,107.34588781511148,{'lluvioso'},"{'agua', 'sabana', 'acantilado', 'pantano', 'pradera'}",30.0,73.0,6.0,10.0,91.0,35.0
10,10,25,9,23.2,100.01671662940917,{'lluvioso'},"{'desierto', 'agua', 'sabana', 'acantilado', 'pantano', 'pradera'}",10.0,40.0,66.0,74.0,26.0,51.0
9,10,22,7,24.153846153846153,101.15431025365147,{'lluvioso'},"{'desierto', 'pradera', 'sabana', 'pantano'}",86.0,6.0,27.0,34.0,28.0,48.0
5,10,17,4,17.142857142857142,101.0002863086019,{'lluvioso'},"{'desierto', 'agua', 'sabana', 'acantilado', 'pantano', 'pradera'}",33.0,59.0,9.0,60.0,58.0,31.0
10,10,32,9,11.285714285714286,100.59494288937057,{'lluvioso'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",59.0,85.0,87.0,35.0,54.0,95.0
7,10,17,6,22.285714285714285,102.30113663481634,{'lluvioso'},"{'pradera', 'agua', 'sabana', 'pantano'}",10.0,20.0,67.0,71.0,55.0,88.0
10,10,14,8,38.9,102.52289273279287,{'lluvioso'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",6.0,43.0,49.0,64.0,30.0,88.0
9,10,21,7,23.857142857142858,100.37013875053525,{'lluvioso'},"{'desierto', 'agua', 'sabana', 'acantilado', 'pantano', 'pradera'}",27.0,86.0,44.0,92.0,5.0,95.0
10,10,30,7,23.583333333333332,101.75664833038451,{'lluvioso'},"{'pradera', 'acantilado', 'sabana', 'pantano'}",74.0,10.0,13.0,83.0,54.0,10.0
9,10,18,8,30.416666666666668,101.15109727249501,{'lluvioso'},"{'desierto', 'sabana', 'acantilado', 'pantano', 'pradera'}",16.0,70.0,13.0,12.0,55.0,10.0
5,10,12,5,42.25,100.98281953844827,{'lluvioso'},"{'pradera', 'agua', 'sabana', 'pantano'}",86.0,65.0,44.0,97.0,51.0,97.0
9,10,42,5,11.181818181818182,100.44728404875504,{'lluvioso'},"{'desierto', 'agua', 'sabana', 'acantilado', 'pantano', 'pradera'}",20.0,22.0,65.0,60.0,61.0,92.0
8,10,23,5,23.25,101.5760397311825,{'lluvioso'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",70.0,80.0,5.0,55.0,56.0,63.0
8,10,28,6,10.857142857142858,100.08521338762041,{'lluvioso'},"{'desierto', 'pradera', 'sabana', 'pantano'}",43.0,19.0,80.0,77.0,70.0,10.0
6,10,27,5,17.083333333333332,101.67277987793068,{'lluvioso'},"{'agua', 'sabana', 'acantilado', 'pantano', 'pradera'}",68.0,23.0,8.0,96.0,70.0,12.0
7,10,21,6,21.307692307692307,100.35381658606663,{'lluvioso'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",12.0,41.0,23.0,60.0,18.0,73.0
10,10,41,7,15.722222222222221,102.26924238563566,{'lluvioso'},"{'desierto', 'pradera', 'sabana', 'pantano'}",82.0,15.0,83.0,57.0,42.0,86.0
8,10,28,5,20.714285714285715,101.4378960714889,{'lluvioso'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",32.0,27.0,48.0,26.0,74.0,78.0
5,10,17,5,27.4,111.57788454974718,{'lluvioso'},"{'desierto', 'pradera', 'sabana', 'pantano'}",96.0,21.0,36.0,17.0,99.0,76.0
5,10,23,4,14.1,100.25122113694165,{'lluvioso'},"{'pradera', 'agua', 'sabana', 'pantano'}",35.0,65.0,63.0,22.0,57.0,68.0
13,10,19,13,32.45454545454545,100.87467133818585,{'lluvioso'},"{'desierto', 'agua', 'sabana', 'acantilado', 'pantano', 'pradera'}",99.0,60.0,83.0,16.0,13.0,53.0
5,10,13,4,40.4,100.17177709288204,{'lluvioso'},"{'pradera', 'sabana', 'pantano'}",60.0,11.0,52.0,32.0,40.0,19.0
9,10,24,9,31.11111111111111,100.0983808043481,{'lluvioso'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",21.0,60.0,8.0,82.0,12.0,30.0
6,10,15,6,25.571428571428573,101.17405394486175,{'lluvioso'},"{'desierto', 'agua', 'sabana', 'acantilado', 'pantano', 'pradera'}",26.0,64.0,37.0,11.0,55.0,40.0
19,10,44,18,11.76923076923077,100.75117284598012,{'lluvioso'},"{'desierto', 'agua', 'sabana', 'acantilado', 'pantano', 'pradera'}",49.0,76.0,93.0,54.0,20.0,86.0
11,10,30,7,24.2,101.5180657727529,{'lluvioso'},"{'desierto', 'agua', 'sabana', 'acantilado', 'pantano', 'pradera'}",93.0,46.0,64.0,23.0,88.0,52.0
18,10,38,17,15.263157894736842,100.47660329086138,{'lluvioso'},"{'desierto', 'agua', 'sabana', 'acantilado', 'pantano', 'pradera'}",69.0,93.0,76.0,75.0,18.0,82.0
4,10,10,4,46.8,100.0,{'lluvioso'},"{'pradera', 'agua', 'sabana', 'pantano'}",20.0,88.0,48.0,90.0,5.0,44.0
10,10,21,6,16.875,101.27719802636976,{'lluvioso'},"{'pradera', 'agua', 'sabana', 'pantano'}",45.0,6.0,76.0,31.0,77.0,52.0
5,10,15,5,23.571428571428573,101.95189751040834,{'lluvioso'},"{'desierto', 'pradera', 'sabana', 'pantano'}",10.0,25.0,99.0,40.0,89.0,30.0
6,10,16,5,34.22222222222222,100.97376831738171,{'lluvioso'},"{'pradera', 'agua', 'sabana', 'pantano'}",32.0,64.0,36.0,65.0,59.0,6.0
4,10,12,4,52.833333333333336,101.00889202846581,{'lluvioso'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",18.0,45.0,75.0,81.0,99.0,7.0
9,10,17,8,37.375,99.56303763659811,{'lluvioso'},"{'desierto', 'pradera', 'sabana'}",29.0,14.0,35.0,95.0,92.0,12.0
17,10,39,10,14.625,99.24278655634387,{'lluvioso'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",89.0,31.0,16.0,20.0,53.0,39.0
6,10,23,5,15.454545454545455,100.32740412881209,{'lluvioso'},"{'desierto', 'agua', 'sabana', 'acantilado', 'pantano', 'pradera'}",82.0,91.0,78.0,20.0,98.0,13.0
9,10,23,7,19.7,100.19652442058171,{'lluvioso'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",80.0,72.0,90.0,27.0,18.0,59.0
5,10,10,5,46.375,103.22623784303161,{'lluvioso'},"{'desierto', 'pradera', 'sabana', 'pantano'}",39.0,96.0,44.0,81.0,94.0,93.0
7,10,15,6,15.833333333333334,100.08920124968131,{'lluvioso'},"{'desierto', 'pradera', 'sabana', 'pantano'}",15.0,99.0,79.0,61.0,74.0,44.0
11,10,21,10,17.625,100.2349168142031,{'lluvioso'},"{'desierto', 'pradera', 'sabana', 'pantano'}",24.0,11.0,91.0,7.0,60.0,44.0
9,10,33,6,16.526315789473685,102.29232906321936,{'lluvioso'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",58.0,51.0,47.0,37.0,76.0,35.0
15,10,31,15,17.272727272727273,102.43761693153525,{'lluvioso'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",68.0,90.0,88.0,94.0,65.0,28.0
8,10,28,7,20.166666666666668,105.91955810816849,{'lluvioso'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",64.0,30.0,31.0,40.0,99.0,47.0
3,10,10,3,43.0,100.38932029279998,{'lluvioso'},"{'pradera', 'sabana', 'pantano'}",40.0,11.0,36.0,12.0,83.0,73.0
2,10,10,2,32.333333333333336,100.09635846181988,{'lluvioso'},"{'pradera', 'agua', 'sabana', 'pantano'}",63.0,34.0,40.0,66.0,80.0,32.0
10,10,34,9,13.875,102.73500531059038,{'lluvioso'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",97.0,23.0,10.0,10.0,29.0,71.0
11,10,20,8,29.5,98.91689519246025,{'lluvioso'},"{'desierto', 'pradera', 'sabana', 'pantano'}",77.0,72.0,30.0,27.0,40.0,81.0
6,10,16,4,38.666666666666664,100.49971712758786,{'lluvioso'},"{'desierto', 'agua', 'sabana', 'acantilado', 'pantano', 'pradera'}",42.0,91.0,56.0,22.0,83.0,19.0
11,10,10,11,34.5,100.00837552843177,{'lluvioso'},"{'pradera', 'agua', 'sabana', 'pantano'}",7.0,26.0,70.0,94.0,77.0,15.0
11,10,40,10,16.4,99.19098490618177,{'lluvioso'},"{'desierto', 'pradera', 'sabana', 'pantano'}",92.0,19.0,24.0,40.0,35.0,58.0
8,10,15,7,27.454545454545453,103.21431644189717,{'lluvioso'},"{'agua', 'sabana', 'acantilado', 'pantano', 'pradera'}",53.0,33.0,44.0,60.0,52.0,84.0
11,10,18,8,27.0,101.03343441117907,{'lluvioso'},"{'agua', 'sabana', 'acantilado', 'pantano', 'pradera'}",44.0,96.0,56.0,58.0,21.0,96.0
9,10,14,7,30.125,107.3044875521986,{'lluvioso'},"{'desierto', 'sabana', 'acantilado', 'pantano', 'pradera'}",23.0,27.0,38.0,84.0,57.0,22.0
9,10,19,9,53.714285714285715,101.49982830389443,{'lluvioso'},"{'desierto', 'pradera', 'sabana', 'pantano'}",69.0,85.0,27.0,24.0,71.0,64.0
8,10,33,5,11.38888888888889,101.15299288451814,{'lluvioso'},"{'desierto', 'agua', 'sabana', 'acantilado', 'pantano', 'pradera'}",21.0,77.0,84.0,88.0,85.0,95.0
5,10,10,5,47.75,100.03911709506826,{'lluvioso'},"{'desierto', 'sabana', 'acantilado', 'pantano', 'pradera'}",22.0,46.0,95.0,10.0,73.0,83.0
10,10,13,8,38.714285714285715,100.10454133359927,{'lluvioso'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",33.0,78.0,31.0,54.0,51.0,87.0
11,10,25,6,24.076923076923077,102.87342753738471,{'lluvioso'},"{'agua', 'sabana', 'acantilado', 'pantano', 'pradera'}",97.0,26.0,54.0,46.0,51.0,61.0
7,10,29,5,21.583333333333332,103.28086068722463,{'lluvioso'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",32.0,90.0,13.0,90.0,93.0,28.0
11,10,17,11,29.22222222222222,100.40329411365582,{'lluvioso'},"{'pradera', 'agua', 'sabana', 'pantano'}",27.0,32.0,85.0,44.0,32.0,24.0
